Region,Name,Source,TimeFrame,Attributes,ReligiousGroup,ReligiousPlace,CleanedAttributes,Start_year,End_year,CurrentRegion,Latitude,Longitude,Continent,count_by_continent,count_by_region
greece,The Sanctuary of Demeter and Kore at Eleusis,Secondary source: Multiple References,1480 BCE - 394 CE,"Religious Group,Religious Place,Aegean,Mystery Religion,Greek Religions,Mystery Religion,Greek Cult,Temenos,Temple,Hellenistic Religions,shrines,Greece,Graeco-Roman",1,1,"['Aegean', 'Mystery Religion', 'Greek Religions', 'Mystery Religion', 'Greek Cult', 'Temenos', 'Temple', 'Hellenistic Religions', 'shrines', 'Greece', 'Graeco-Roman']",-1480,394,Greece,39.074208,21.824312,Europe,557,134
greece,Cult at the Athenian Agora,No Source,600 BCE - 276 CE,"Religious Group,Religious Place,Sacred Enclosure,Greece,Aegean,Graeco-Roman,Greek Cult,Greek Religions,Monument,Agora",1,1,"['Sacred Enclosure', 'Greece', 'Aegean', 'Graeco-Roman', 'Greek Cult', 'Greek Religions', 'Monument', 'Agora']",-600,276,Greece,39.074208,21.824312,Europe,557,134
greece,Eleusinion,No Source,650 BCE - 396 CE,"Religious Group,Religious Place,Temenos,Temple,Greece,Mystery Religion,Greek Cult,Greek Religions,Archaeological monument",1,1,"['Temenos', 'Temple', 'Greece', 'Mystery Religion', 'Greek Cult', 'Greek Religions', 'Archaeological monument']",-650,396,Greece,39.074208,21.824312,Europe,557,134
greece,Hephaisteion,No Source,480 BCE - 267 CE,"Religious Place,Religious Group,Temple,Greece,Greek Cult,Greek Religions,Archaeological monument",1,1,"['Temple', 'Greece', 'Greek Cult', 'Greek Religions', 'Archaeological monument']",-480,267,Greece,39.074208,21.824312,Europe,557,134
greece,Metroon (Athens),No Source,409 BCE - 267 CE,"Religious Group,Religious Place,Hellenistic Religions,Greece,Phrygia,Greek Cult,Greek Religions,Shrine,Archaeological monument,Mystery Religion",1,1,"['Hellenistic Religions', 'Greece', 'Phrygia', 'Greek Cult', 'Greek Religions', 'Shrine', 'Archaeological monument', 'Mystery Religion']",-409,267,Greece,39.074208,21.824312,Europe,557,134
greece,The Sanctuary of Demeter and Kore at Eleusis,Secondary source: Multiple References,1480 BCE - 394 CE,"Religious Group,Religious Place,Aegean,Mystery Religion,Greek Religions,Mystery Religion,Greek Cult,Temenos,Temple,Hellenistic Religions,shrines,Greece,Graeco-Roman",1,1,"['Aegean', 'Mystery Religion', 'Greek Religions', 'Mystery Religion', 'Greek Cult', 'Temenos', 'Temple', 'Hellenistic Religions', 'shrines', 'Greece', 'Graeco-Roman']",-1480,394,Greece,39.074208,21.824312,Europe,557,134
greece,Ancient Thessalians,No Source,700 BCE - 476 CE,"Religious Group,Roman Religions,Hellenistic Religions,Roman Religious Traditions,Greek Cult,Greek Religions",1,0,"['Roman Religions', 'Hellenistic Religions', 'Roman Religious Traditions', 'Greek Cult', 'Greek Religions']",-700,476,Greece,39.074208,21.824312,Europe,557,134
greece,Orphic Tablets,Secondary source: Multiple References,500 BCE - 391 CE,"Religious Group,Text,Hellenistic Religions,Mystery Religion,Ancient Greek text,Totenpass,Mortuary text,Greek Cult,Greek Religions,Asia Minor,Tomb,Mysticism",1,0,"['Text', 'Hellenistic Religions', 'Mystery Religion', 'Ancient Greek text', 'Totenpass', 'Mortuary text', 'Greek Cult', 'Greek Religions', 'Asia Minor', 'Tomb', 'Mysticism']",-500,391,Greece,39.074208,21.824312,Europe,557,134
greece,Sanctuary of Athena Pronaia at Delphi,No Source,750 BCE - 395 CE,"Religious Group,Religious Place,Ancient Mediterranean,Aegean,Polytheistic,Greek Cult,Greek Religions,Monument,Temenos,Temple,Sacred Enclosure,Hellenistic Religions,Greece,Graeco-Roman",1,1,"['Ancient Mediterranean', 'Aegean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Monument', 'Temenos', 'Temple', 'Sacred Enclosure', 'Hellenistic Religions', 'Greece', 'Graeco-Roman']",-750,395,Greece,39.074208,21.824312,Europe,557,134
greece,The Cave of the Nymphs at Pharsalos,No Source,499 BCE - 30 BCE,"Religious Group,Religious Place,Aegean,Greek Cult,Greek Religions,Shrine,Open-Air Sanctuary,Nature Sanctuaries,Hellenistic Religions,Greece,Graeco-Roman,Indo-European Religion",1,1,"['Aegean', 'Greek Cult', 'Greek Religions', 'Shrine', 'Open-Air Sanctuary', 'Nature Sanctuaries', 'Hellenistic Religions', 'Greece', 'Graeco-Roman', 'Indo-European Religion']",-499,-30,Greece,39.074208,21.824312,Europe,557,134
greece,The Cult of Maritime Hera,No Source,800 BCE - 400 BCE,"Religious Group,Levantine Religion,Roman Religions,Hellenistic Religions,Phoenician Cult,Ancient Mediterranean,Rome,Greek Cult,Greek Religions,Religious Practice,Women's Spirituality,Indo-European Religion,Temple Buildings and Temple Cult",1,0,"['Levantine Religion', 'Roman Religions', 'Hellenistic Religions', 'Phoenician Cult', 'Ancient Mediterranean', 'Rome', 'Greek Cult', 'Greek Religions', 'Religious Practice', ""Women's Spirituality"", 'Indo-European Religion', 'Temple Buildings and Temple Cult']",-800,-400,Greece,39.074208,21.824312,Europe,557,134
greece,The Pharsalos Metroon,No Source,399 BCE - 100 BCE,"Religious Group,Religious Place,Temple,Hellenistic Religions,Greece,Aegean,Graeco-Roman,Phrygia,Greek Cult,Mystery Religion,Greek Religions,Shrine,Religious Complex",1,1,"['Temple', 'Hellenistic Religions', 'Greece', 'Aegean', 'Graeco-Roman', 'Phrygia', 'Greek Cult', 'Mystery Religion', 'Greek Religions', 'Shrine', 'Religious Complex']",-399,-100,Greece,39.074208,21.824312,Europe,557,134
greece,The Sanctuary of Apollo Pythios at Delphi,No Source,900 BCE - 395 CE,"Religious Group,Religious Place,Ancient Mediterranean,Aegean,Polytheistic,Greek Cult,Greek Religions,Shrine,Temenos,Temple,Sacred Enclosure,Altar,Greece,shrines,Hellenistic Religions,Graeco-Roman,Archaeological monument",1,1,"['Ancient Mediterranean', 'Aegean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Shrine', 'Temenos', 'Temple', 'Sacred Enclosure', 'Altar', 'Greece', 'shrines', 'Hellenistic Religions', 'Graeco-Roman', 'Archaeological monument']",-900,395,Greece,39.074208,21.824312,Europe,557,134
greece,Orphic Tablets,Secondary source: Multiple References,500 BCE - 391 CE,"Religious Group,Text,Hellenistic Religions,Mystery Religion,Ancient Greek text,Totenpass,Mortuary text,Greek Cult,Greek Religions,Asia Minor,Tomb,Mysticism",1,0,"['Text', 'Hellenistic Religions', 'Mystery Religion', 'Ancient Greek text', 'Totenpass', 'Mortuary text', 'Greek Cult', 'Greek Religions', 'Asia Minor', 'Tomb', 'Mysticism']",-500,391,Greece,39.074208,21.824312,Europe,557,134
greece,Peak Sanctuary of Mt. Juktas,No Source,2000 BCE - 1200 BCE,"Religious Place,Religious Group,Minoan Religions,Aegean,Nature Sanctuaries,Greece",1,1,"['Minoan Religions', 'Aegean', 'Nature Sanctuaries', 'Greece']",-2000,-1200,Greece,39.074208,21.824312,Europe,557,134
greece,Peak Sanctuary of Petsofas,No Source,2000 BCE - 1500 BCE,"Religious Place,Religious Group,Minoan Religions,Aegean",1,1,"['Minoan Religions', 'Aegean']",-2000,-1500,Greece,39.074208,21.824312,Europe,557,134
greece,Psychro Cave,No Source,1900 BCE - 1000 CE,"Religious Place,Religious Group,Minoan Religions,Aegean",1,1,"['Minoan Religions', 'Aegean']",-1900,1000,Greece,39.074208,21.824312,Europe,557,134
greece,The Cult of Maritime Hera,No Source,800 BCE - 400 BCE,"Religious Group,Levantine Religion,Roman Religions,Hellenistic Religions,Phoenician Cult,Ancient Mediterranean,Rome,Greek Cult,Greek Religions,Religious Practice,Women's Spirituality,Indo-European Religion,Temple Buildings and Temple Cult",1,0,"['Levantine Religion', 'Roman Religions', 'Hellenistic Religions', 'Phoenician Cult', 'Ancient Mediterranean', 'Rome', 'Greek Cult', 'Greek Religions', 'Religious Practice', ""Women's Spirituality"", 'Indo-European Religion', 'Temple Buildings and Temple Cult']",-800,-400,Greece,39.074208,21.824312,Europe,557,134
greece,Tainaron,No Source,500 BCE - 500 CE,"Religious Group,Religious Place,Temple,Hellenistic Religions,Greece,Graeco-Roman,Greek Cult,Greek Religions,Religious Complex",1,1,"['Temple', 'Hellenistic Religions', 'Greece', 'Graeco-Roman', 'Greek Cult', 'Greek Religions', 'Religious Complex']",-500,500,Greece,39.074208,21.824312,Europe,557,134
greece,The Sanctuary of Artemis Orthia (Sparta),No Source,800 BCE - 400 CE,"Religious Group,Religious Place,Temple,Sacred Enclosure,Altar,Greece,Graeco-Roman,Greek Cult,Greek Religions",1,1,"['Temple', 'Sacred Enclosure', 'Altar', 'Greece', 'Graeco-Roman', 'Greek Cult', 'Greek Religions']",-800,400,Greece,39.074208,21.824312,Europe,557,134
greece,Orphic Tablets,Secondary source: Multiple References,500 BCE - 391 CE,"Religious Group,Text,Hellenistic Religions,Mystery Religion,Ancient Greek text,Totenpass,Mortuary text,Greek Cult,Greek Religions,Asia Minor,Tomb,Mysticism",1,0,"['Text', 'Hellenistic Religions', 'Mystery Religion', 'Ancient Greek text', 'Totenpass', 'Mortuary text', 'Greek Cult', 'Greek Religions', 'Asia Minor', 'Tomb', 'Mysticism']",-500,391,Greece,39.074208,21.824312,Europe,557,134
greece,The Sanctuary of Demeter at Dion,No Source,500 BCE - 300 CE,"Religious Group,Religious Place,Greece,Macedonia,Greek Religions",1,1,"['Greece', 'Macedonia', 'Greek Religions']",-500,300,Greece,39.074208,21.824312,Europe,557,134
greece,The Sanctuary of the Egyptian Gods in Dion,No Source,200 BCE - 300 CE,"Religious Group,Religious Place,Temenos,Temple,Greece,City,Aegean,Egyptian Religions,Archaeological monument,Religious Complex",1,1,"['Temenos', 'Temple', 'Greece', 'City', 'Aegean', 'Egyptian Religions', 'Archaeological monument', 'Religious Complex']",-200,300,Greece,39.074208,21.824312,Europe,557,134
greece,The Cult of Maritime Hera,No Source,800 BCE - 400 BCE,"Religious Group,Levantine Religion,Roman Religions,Hellenistic Religions,Phoenician Cult,Ancient Mediterranean,Rome,Greek Cult,Greek Religions,Religious Practice,Women's Spirituality,Indo-European Religion,Temple Buildings and Temple Cult",1,0,"['Levantine Religion', 'Roman Religions', 'Hellenistic Religions', 'Phoenician Cult', 'Ancient Mediterranean', 'Rome', 'Greek Cult', 'Greek Religions', 'Religious Practice', ""Women's Spirituality"", 'Indo-European Religion', 'Temple Buildings and Temple Cult']",-800,-400,Greece,39.074208,21.824312,Europe,557,134
greece,Ancient Thessalians,No Source,700 BCE - 476 CE,"Religious Group,Roman Religions,Hellenistic Religions,Roman Religious Traditions,Greek Cult,Greek Religions",1,0,"['Roman Religions', 'Hellenistic Religions', 'Roman Religious Traditions', 'Greek Cult', 'Greek Religions']",-700,476,Greece,39.074208,21.824312,Europe,557,134
greece,Orphic Tablets,Secondary source: Multiple References,500 BCE - 391 CE,"Religious Group,Text,Hellenistic Religions,Mystery Religion,Ancient Greek text,Totenpass,Mortuary text,Greek Cult,Greek Religions,Asia Minor,Tomb,Mysticism",1,0,"['Text', 'Hellenistic Religions', 'Mystery Religion', 'Ancient Greek text', 'Totenpass', 'Mortuary text', 'Greek Cult', 'Greek Religions', 'Asia Minor', 'Tomb', 'Mysticism']",-500,391,Greece,39.074208,21.824312,Europe,557,134
greece,Sanctuary of Zeus Thaulios and Ennodia at Pherai (Makalorema),No Source,800 BCE - 100 CE,"Religious Group,Religious Place,Greek Religions,Greek Cult,Monument,Open-Air Sanctuary,Religious Complex,Temenos,Temple,Sacred Enclosure,Hellenistic Religions,Greece,Graeco-Roman",1,1,"['Greek Religions', 'Greek Cult', 'Monument', 'Open-Air Sanctuary', 'Religious Complex', 'Temenos', 'Temple', 'Sacred Enclosure', 'Hellenistic Religions', 'Greece', 'Graeco-Roman']",-800,100,Greece,39.074208,21.824312,Europe,557,134
greece,The Cave of the Nymphs at Pharsalos,No Source,499 BCE - 30 BCE,"Religious Group,Religious Place,Aegean,Greek Cult,Greek Religions,Shrine,Open-Air Sanctuary,Nature Sanctuaries,Hellenistic Religions,Greece,Graeco-Roman,Indo-European Religion",1,1,"['Aegean', 'Greek Cult', 'Greek Religions', 'Shrine', 'Open-Air Sanctuary', 'Nature Sanctuaries', 'Hellenistic Religions', 'Greece', 'Graeco-Roman', 'Indo-European Religion']",-499,-30,Greece,39.074208,21.824312,Europe,557,134
greece,The Cult of Maritime Hera,No Source,800 BCE - 400 BCE,"Religious Group,Levantine Religion,Roman Religions,Hellenistic Religions,Phoenician Cult,Ancient Mediterranean,Rome,Greek Cult,Greek Religions,Religious Practice,Women's Spirituality,Indo-European Religion,Temple Buildings and Temple Cult",1,0,"['Levantine Religion', 'Roman Religions', 'Hellenistic Religions', 'Phoenician Cult', 'Ancient Mediterranean', 'Rome', 'Greek Cult', 'Greek Religions', 'Religious Practice', ""Women's Spirituality"", 'Indo-European Religion', 'Temple Buildings and Temple Cult']",-800,-400,Greece,39.074208,21.824312,Europe,557,134
greece,The Pharsalos Metroon,No Source,399 BCE - 100 BCE,"Religious Group,Religious Place,Temple,Hellenistic Religions,Greece,Aegean,Graeco-Roman,Phrygia,Greek Cult,Mystery Religion,Greek Religions,Shrine,Religious Complex",1,1,"['Temple', 'Hellenistic Religions', 'Greece', 'Aegean', 'Graeco-Roman', 'Phrygia', 'Greek Cult', 'Mystery Religion', 'Greek Religions', 'Shrine', 'Religious Complex']",-399,-100,Greece,39.074208,21.824312,Europe,557,134
greece,The Sanctuary of Demeter at Dion,No Source,500 BCE - 300 CE,"Religious Group,Religious Place,Greece,Macedonia,Greek Religions",1,1,"['Greece', 'Macedonia', 'Greek Religions']",-500,300,Greece,39.074208,21.824312,Europe,557,134
greece,The Cult of Maritime Hera,No Source,800 BCE - 400 BCE,"Religious Group,Levantine Religion,Roman Religions,Hellenistic Religions,Phoenician Cult,Ancient Mediterranean,Rome,Greek Cult,Greek Religions,Religious Practice,Women's Spirituality,Indo-European Religion,Temple Buildings and Temple Cult",1,0,"['Levantine Religion', 'Roman Religions', 'Hellenistic Religions', 'Phoenician Cult', 'Ancient Mediterranean', 'Rome', 'Greek Cult', 'Greek Religions', 'Religious Practice', ""Women's Spirituality"", 'Indo-European Religion', 'Temple Buildings and Temple Cult']",-800,-400,Greece,39.074208,21.824312,Europe,557,134
greece,The Sanctuary of Artemis Orthia (Sparta),No Source,800 BCE - 400 CE,"Religious Group,Religious Place,Temple,Sacred Enclosure,Altar,Greece,Graeco-Roman,Greek Cult,Greek Religions",1,1,"['Temple', 'Sacred Enclosure', 'Altar', 'Greece', 'Graeco-Roman', 'Greek Cult', 'Greek Religions']",-800,400,Greece,39.074208,21.824312,Europe,557,134
greece,Sanctuary of Athena Pronaia at Delphi,No Source,750 BCE - 395 CE,"Religious Group,Religious Place,Ancient Mediterranean,Aegean,Polytheistic,Greek Cult,Greek Religions,Monument,Temenos,Temple,Sacred Enclosure,Hellenistic Religions,Greece,Graeco-Roman",1,1,"['Ancient Mediterranean', 'Aegean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Monument', 'Temenos', 'Temple', 'Sacred Enclosure', 'Hellenistic Religions', 'Greece', 'Graeco-Roman']",-750,395,Greece,39.074208,21.824312,Europe,557,134
greece,The Sanctuary of Apollo Pythios at Delphi,No Source,900 BCE - 395 CE,"Religious Group,Religious Place,Ancient Mediterranean,Aegean,Polytheistic,Greek Cult,Greek Religions,Shrine,Temenos,Temple,Sacred Enclosure,Altar,Greece,shrines,Hellenistic Religions,Graeco-Roman,Archaeological monument",1,1,"['Ancient Mediterranean', 'Aegean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Shrine', 'Temenos', 'Temple', 'Sacred Enclosure', 'Altar', 'Greece', 'shrines', 'Hellenistic Religions', 'Graeco-Roman', 'Archaeological monument']",-900,395,Greece,39.074208,21.824312,Europe,557,134
greece,Ancient Thessalians,No Source,700 BCE - 476 CE,"Religious Group,Roman Religions,Hellenistic Religions,Roman Religious Traditions,Greek Cult,Greek Religions",1,0,"['Roman Religions', 'Hellenistic Religions', 'Roman Religious Traditions', 'Greek Cult', 'Greek Religions']",-700,476,Greece,39.074208,21.824312,Europe,557,134
greece,Cult of the Egyptian Gods at Demetrias,No Source,294 BCE - 14 CE,"Religious Group,Hellenistic Religions,Mystery Religion,Egyptian Religions,Greek Cult,Greek Religions",1,0,"['Hellenistic Religions', 'Mystery Religion', 'Egyptian Religions', 'Greek Cult', 'Greek Religions']",-294,14,Greece,39.074208,21.824312,Europe,557,134
greece,Orphic Tablets,Secondary source: Multiple References,500 BCE - 391 CE,"Religious Group,Text,Hellenistic Religions,Mystery Religion,Ancient Greek text,Totenpass,Mortuary text,Greek Cult,Greek Religions,Asia Minor,Tomb,Mysticism",1,0,"['Text', 'Hellenistic Religions', 'Mystery Religion', 'Ancient Greek text', 'Totenpass', 'Mortuary text', 'Greek Cult', 'Greek Religions', 'Asia Minor', 'Tomb', 'Mysticism']",-500,391,Greece,39.074208,21.824312,Europe,557,134
greece,Sanctuary of Zeus Thaulios and Ennodia at Pherai (Makalorema),No Source,800 BCE - 100 CE,"Religious Group,Religious Place,Greek Religions,Greek Cult,Monument,Open-Air Sanctuary,Religious Complex,Temenos,Temple,Sacred Enclosure,Hellenistic Religions,Greece,Graeco-Roman",1,1,"['Greek Religions', 'Greek Cult', 'Monument', 'Open-Air Sanctuary', 'Religious Complex', 'Temenos', 'Temple', 'Sacred Enclosure', 'Hellenistic Religions', 'Greece', 'Graeco-Roman']",-800,100,Greece,39.074208,21.824312,Europe,557,134
greece,The Cave of the Nymphs at Pharsalos,No Source,499 BCE - 30 BCE,"Religious Group,Religious Place,Aegean,Greek Cult,Greek Religions,Shrine,Open-Air Sanctuary,Nature Sanctuaries,Hellenistic Religions,Greece,Graeco-Roman,Indo-European Religion",1,1,"['Aegean', 'Greek Cult', 'Greek Religions', 'Shrine', 'Open-Air Sanctuary', 'Nature Sanctuaries', 'Hellenistic Religions', 'Greece', 'Graeco-Roman', 'Indo-European Religion']",-499,-30,Greece,39.074208,21.824312,Europe,557,134
greece,The Pharsalos Metroon,No Source,399 BCE - 100 BCE,"Religious Group,Religious Place,Temple,Hellenistic Religions,Greece,Aegean,Graeco-Roman,Phrygia,Greek Cult,Mystery Religion,Greek Religions,Shrine,Religious Complex",1,1,"['Temple', 'Hellenistic Religions', 'Greece', 'Aegean', 'Graeco-Roman', 'Phrygia', 'Greek Cult', 'Mystery Religion', 'Greek Religions', 'Shrine', 'Religious Complex']",-399,-100,Greece,39.074208,21.824312,Europe,557,134
greece,The Sanctuary of Pasikrata at Demetrias,No Source,294 BCE - 200 CE,"Religious Group,Religious Place,Hellenistic Religions,Greece,Aegean,Graeco-Roman,Greek Cult,Greek Religions,Religious Complex",1,1,"['Hellenistic Religions', 'Greece', 'Aegean', 'Graeco-Roman', 'Greek Cult', 'Greek Religions', 'Religious Complex']",-294,200,Greece,39.074208,21.824312,Europe,557,134
greece,The Cult of Maritime Hera,No Source,800 BCE - 400 BCE,"Religious Group,Levantine Religion,Roman Religions,Hellenistic Religions,Phoenician Cult,Ancient Mediterranean,Rome,Greek Cult,Greek Religions,Religious Practice,Women's Spirituality,Indo-European Religion,Temple Buildings and Temple Cult",1,0,"['Levantine Religion', 'Roman Religions', 'Hellenistic Religions', 'Phoenician Cult', 'Ancient Mediterranean', 'Rome', 'Greek Cult', 'Greek Religions', 'Religious Practice', ""Women's Spirituality"", 'Indo-European Religion', 'Temple Buildings and Temple Cult']",-800,-400,Greece,39.074208,21.824312,Europe,557,134
greece,The Cult of Maritime Hera,No Source,800 BCE - 400 BCE,"Religious Group,Levantine Religion,Roman Religions,Hellenistic Religions,Phoenician Cult,Ancient Mediterranean,Rome,Greek Cult,Greek Religions,Religious Practice,Women's Spirituality,Indo-European Religion,Temple Buildings and Temple Cult",1,0,"['Levantine Religion', 'Roman Religions', 'Hellenistic Religions', 'Phoenician Cult', 'Ancient Mediterranean', 'Rome', 'Greek Cult', 'Greek Religions', 'Religious Practice', ""Women's Spirituality"", 'Indo-European Religion', 'Temple Buildings and Temple Cult']",-800,-400,Greece,39.074208,21.824312,Europe,557,134
aegean,Asklepieion of Kos,No Source,366 BCE - 400 CE,"Religious Group,Religious Place,Temenos,Temple,Roman Religions,Hellenistic Religions,Archaeological Site,Sacred Land,Ancient Mediterranean,Sacred Enclosure,Aegean,Graeco-Roman,Greek Cult,Greek Religions,Shrine",1,1,"['Temenos', 'Temple', 'Roman Religions', 'Hellenistic Religions', 'Archaeological Site', 'Sacred Land', 'Ancient Mediterranean', 'Sacred Enclosure', 'Aegean', 'Graeco-Roman', 'Greek Cult', 'Greek Religions', 'Shrine']",-366,400,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,Cult of the Egyptian Gods at Demetrias,No Source,294 BCE - 14 CE,"Religious Group,Hellenistic Religions,Mystery Religion,Egyptian Religions,Greek Cult,Greek Religions",1,0,"['Hellenistic Religions', 'Mystery Religion', 'Egyptian Religions', 'Greek Cult', 'Greek Religions']",-294,14,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,Delphi,No Source,800 BCE - 393 CE,"Religious Place,Religious Group,Temple,Temenos,Hellenistic Religions,shrines,Ancient Mediterranean,Polytheistic,Greek Cult,Greek Religions,Archaeological monument,Monument,Religious Complex",1,1,"['Temple', 'Temenos', 'Hellenistic Religions', 'shrines', 'Ancient Mediterranean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Archaeological monument', 'Monument', 'Religious Complex']",-800,393,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,Orphic Tablets,Secondary source: Multiple References,500 BCE - 391 CE,"Religious Group,Text,Hellenistic Religions,Mystery Religion,Ancient Greek text,Totenpass,Mortuary text,Greek Cult,Greek Religions,Asia Minor,Tomb,Mysticism",1,0,"['Text', 'Hellenistic Religions', 'Mystery Religion', 'Ancient Greek text', 'Totenpass', 'Mortuary text', 'Greek Cult', 'Greek Religions', 'Asia Minor', 'Tomb', 'Mysticism']",-500,391,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,Sanctuary of Athena Pronaia at Delphi,No Source,750 BCE - 395 CE,"Religious Group,Religious Place,Ancient Mediterranean,Aegean,Polytheistic,Greek Cult,Greek Religions,Monument,Temenos,Temple,Sacred Enclosure,Hellenistic Religions,Greece,Graeco-Roman",1,1,"['Ancient Mediterranean', 'Aegean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Monument', 'Temenos', 'Temple', 'Sacred Enclosure', 'Hellenistic Religions', 'Greece', 'Graeco-Roman']",-750,395,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,The Cave of the Nymphs at Pharsalos,No Source,499 BCE - 30 BCE,"Religious Group,Religious Place,Aegean,Greek Cult,Greek Religions,Shrine,Open-Air Sanctuary,Nature Sanctuaries,Hellenistic Religions,Greece,Graeco-Roman,Indo-European Religion",1,1,"['Aegean', 'Greek Cult', 'Greek Religions', 'Shrine', 'Open-Air Sanctuary', 'Nature Sanctuaries', 'Hellenistic Religions', 'Greece', 'Graeco-Roman', 'Indo-European Religion']",-499,-30,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,The Cult of Maritime Hera,No Source,800 BCE - 400 BCE,"Religious Group,Levantine Religion,Roman Religions,Hellenistic Religions,Phoenician Cult,Ancient Mediterranean,Rome,Greek Cult,Greek Religions,Religious Practice,Women's Spirituality,Indo-European Religion,Temple Buildings and Temple Cult",1,0,"['Levantine Religion', 'Roman Religions', 'Hellenistic Religions', 'Phoenician Cult', 'Ancient Mediterranean', 'Rome', 'Greek Cult', 'Greek Religions', 'Religious Practice', ""Women's Spirituality"", 'Indo-European Religion', 'Temple Buildings and Temple Cult']",-800,-400,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,The Metroon at Demetrias,No Source,250 BCE - 150 BCE,"Religious Group,Religious Place,Aegean,Mystery Religion,Greek Religions,Mystery Religion,Greek Cult,Religious Complex,Temple,Greece,Graeco-Roman",1,1,"['Aegean', 'Mystery Religion', 'Greek Religions', 'Mystery Religion', 'Greek Cult', 'Religious Complex', 'Temple', 'Greece', 'Graeco-Roman']",-250,-150,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,The Pharsalos Metroon,No Source,399 BCE - 100 BCE,"Religious Group,Religious Place,Temple,Hellenistic Religions,Greece,Aegean,Graeco-Roman,Phrygia,Greek Cult,Mystery Religion,Greek Religions,Shrine,Religious Complex",1,1,"['Temple', 'Hellenistic Religions', 'Greece', 'Aegean', 'Graeco-Roman', 'Phrygia', 'Greek Cult', 'Mystery Religion', 'Greek Religions', 'Shrine', 'Religious Complex']",-399,-100,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,The Sanctuaries of the Egyptian Gods at Delos,No Source,230 BCE - 60 BCE,"Religious Group,Religious Place,Temple,Aegean,Egyptian Religions,Greek Cult,Monument,Religious Complex",1,1,"['Temple', 'Aegean', 'Egyptian Religions', 'Greek Cult', 'Monument', 'Religious Complex']",-230,-60,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,The Sanctuary of Apollo Pythios at Delphi,No Source,900 BCE - 395 CE,"Religious Group,Religious Place,Ancient Mediterranean,Aegean,Polytheistic,Greek Cult,Greek Religions,Shrine,Temenos,Temple,Sacred Enclosure,Altar,Greece,shrines,Hellenistic Religions,Graeco-Roman,Archaeological monument",1,1,"['Ancient Mediterranean', 'Aegean', 'Polytheistic', 'Greek Cult', 'Greek Religions', 'Shrine', 'Temenos', 'Temple', 'Sacred Enclosure', 'Altar', 'Greece', 'shrines', 'Hellenistic Religions', 'Graeco-Roman', 'Archaeological monument']",-900,395,Türkiye,38.963745,35.243322,Asia,1302,77
aegean,The Sanctuary of Demeter and Kore at Eleusis,Secondary source: Multiple References,1480 BCE - 394 CE,"Religious Group,Religious Place,Aegean,Mystery Religion,Greek Religions,Mystery Religion,Greek Cult,Temenos,Temple,Hellenistic Religions,shrines,Greece,Graeco-Roman",1,1,"['Aegean', 'Mystery Religion', 'Greek Religions', 'Mystery Religion', 'Greek Cult', 'Temenos', 'Temple', 'Hellenistic Religions', 'shrines', 'Greece', 'Graeco-Roman']",-1480,394,Türkiye,38.963745,35.243322,Asia,1302,77
attica,Cult at the Athenian Agora,No Source,600 BCE - 276 CE,"Religious Group,Religious Place,Sacred Enclosure,Greece,Aegean,Graeco-Roman,Greek Cult,Greek Religions,Monument,Agora",1,1,"['Sacred Enclosure', 'Greece', 'Aegean', 'Graeco-Roman', 'Greek Cult', 'Greek Religions', 'Monument', 'Agora']",-600,276,USA,42.8226861,-78.2703951,North America,281,27
attica,Eleusinion,No Source,650 BCE - 396 CE,"Religious Group,Religious Place,Temenos,Temple,Greece,Mystery Religion,Greek Cult,Greek Religions,Archaeological monument",1,1,"['Temenos', 'Temple', 'Greece', 'Mystery Religion', 'Greek Cult', 'Greek Religions', 'Archaeological monument']",-650,396,USA,42.8226861,-78.2703951,North America,281,27
attica,Hephaisteion,No Source,480 BCE - 267 CE,"Religious Place,Religious Group,Temple,Greece,Greek Cult,Greek Religions,Archaeological monument",1,1,"['Temple', 'Greece', 'Greek Cult', 'Greek Religions', 'Archaeological monument']",-480,267,USA,42.8226861,-78.2703951,North America,281,27
attica,Metroon (Athens),No Source,409 BCE - 267 CE,"Religious Group,Religious Place,Hellenistic Religions,Greece,Phrygia,Greek Cult,Greek Religions,Shrine,Archaeological monument,Mystery Religion",1,1,"['Hellenistic Religions', 'Greece', 'Phrygia', 'Greek Cult', 'Greek Religions', 'Shrine', 'Archaeological monument', 'Mystery Religion']",-409,267,USA,42.8226861,-78.2703951,North America,281,27
